"TRAN","TPLOT","TAG","SPEC","YRTAG","YRREC","STAT87","STAT98","STAT99","STAT00","STAT10","STAT11","YRDERC","DBH87","DECW87","DECM87","CPOS87","DBH98","NOTE98","DBH99","DAH99","HTCL99","HT99","COND99","CII00","NOTE00","DBH10","NOTE10","DBH11","DAH11","HTCL11","HT11","SNHT11","COND11","CII11","NOTE11","HR","DIST","WTAZ","WITN","ELEVCL","ASPCL","SLOPE87","MICR","CLASS","CODE98A","PISAP87","HRB87","HRB1_87","HRB2_87","HRB3_87","SHRB1_87","SHRB2_87","SHRB3_87","SLOPE10_D","SLOPE10_P","CODE98B","ASP","ELEV","SOILOLD","SLOPE99","TRAD","TRAD11","ABSRAD","ABSRAD11","slope11_d","asp11","elev_ft11","elev_m11","EDBH99","EDBH11","FORM99","FORM11","soilcl","TECH","htpred87","htpred98","htpred99","htpred10","htpred11","HHhtpred87","HHhtpred98","HHhtpred99","HHhtpred10","HHhtpred11","canht87","canht98","canht99","canht10","canht11","ht87","ht98","ht99","ht10","ht11","kozak87","honer87","kozak98","honer98","kozak99","honer99","kozak10","honer10","kozak11","honer11","clark87","clark98","clark99","clark10","clark11","bv87","bv98","bv99","bv10","bv11"
"W70",8,297,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,16.6,NA,NA,"",17.3,"",NA,NA,"",NA,"",NA,"",19.5,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",11.4945417943535,11.7885119835807,NA,11.8700786952629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4945417943535,11.7885119835807,NA,11.8700786952629,NA,0.13076959295708,0.119307207418857,0.146212771213517,0.132182131655412,NA,NA,0.187007156405734,0.168848844396469,NA,NA,NA,NA,NA,NA,NA,0.13076959295708,0.146212771213517,NA,0.187007156405734,NA
"W70",8,718,"ABBA",1987,NA,"DEAD","DEAD","","","","",1987,12.2,4,4,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"2",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",9.20871482905914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.20871482905914,NA,NA,NA,NA,0.0550832691186415,0.0538882259205647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0550832691186415,NA,NA,NA,NA
"W70",8,719,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,15.8,NA,NA,"",17.3,"",NA,NA,"",NA,"",NA,"",18.8,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",11.1355661291464,11.7885119835807,NA,11.698255090751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1355661291464,11.7885119835807,NA,11.698255090751,NA,0.114251231924587,0.105403878328001,0.146212771213517,0.132182131655412,NA,NA,0.170955980291951,0.155158156146949,NA,NA,NA,NA,NA,NA,NA,0.114251231924587,0.146212771213517,NA,0.170955980291951,NA
"W70",8,743,"ABBA",1987,NA,"ALIVE","DEAD","","","DEAD","",1998,13.6,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"5",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",10.0183692702889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0183692702889,NA,NA,NA,NA,0.0751395502298475,0.071740493433798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0751395502298475,NA,NA,NA,NA
"W70",8,750,"ABBA",1987,NA,"ALIVE","ALIVE","","","DEAD","",2010,14.7,NA,NA,"",16.2,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",10.6009579648061,11.318158912274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6009579648061,11.318158912274,NA,NA,NA,0.0935324823806216,0.0877246192408626,0.122358701583573,0.112246572637747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0935324823806216,0.122358701583573,NA,NA,NA
"W70",8,751,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,19.5,NA,NA,"",21.4,"",NA,NA,"",NA,"",NA,"",21.9,"",NA,NA,"",NA,"","",NA,"",NA,2.52,250,1,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",12.5964522784042,13.1652738165752,NA,12.3562070222511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5964522784042,13.1652738165752,NA,12.3562070222511,NA,0.20061182851091,0.176839526665821,0.254468512665034,0.220341898845823,NA,NA,0.246981120064139,0.219743814970696,NA,NA,NA,NA,NA,NA,NA,0.20061182851091,0.254468512665034,NA,0.246981120064139,NA
"W70",8,752,"ABBA",1987,NA,"ALIVE","DEAD","","","DEAD","",1998,10.5,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"5",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",8.13068370693911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13068370693911,NA,NA,NA,NA,0.0356521706425919,0.0359869856122942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356521706425919,NA,NA,NA,NA
"W70",8,753,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,13.5,NA,NA,"",14.2,"",NA,NA,"",NA,"",NA,"",14.6,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",9.9630387838639,10.3420863465837,NA,10.3076328388099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9630387838639,10.3420863465837,NA,10.3076328388099,NA,0.0735828567603872,0.0703724237016258,0.0848833756491594,0.0802471865543563,NA,NA,0.08938659540425,0.0846038900695365,NA,NA,NA,NA,NA,NA,NA,0.0735828567603872,0.0848833756491594,NA,0.08938659540425,NA
"W70",8,768,"ABBA",1987,NA,"ALIVE","DEAD","","","DEAD","",1998,16.2,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"5",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",11.318158912274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.318158912274,NA,NA,NA,NA,0.122358701583573,0.112246572637747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122358701583573,NA,NA,NA,NA
"W70",8,769,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,10.8,NA,NA,"",13.9,"",NA,NA,"",NA,"",NA,"",18,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",8.32781111793139,10.1820040072945,NA,11.4829589684875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.32781111793139,10.1820040072945,NA,11.4829589684875,NA,0.0387002543029624,0.0388460107472449,0.0799249108274266,0.0759300330102367,NA,NA,0.153440618114927,0.140168365383218,NA,NA,NA,NA,NA,NA,NA,0.0387002543029624,0.0799249108274266,NA,0.153440618114927,NA
"W70",8,783,"ABBA",1987,NA,"ALIVE","DEAD","","","DEAD","",1998,12.2,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"5",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",9.20871482905914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.20871482905914,NA,NA,NA,NA,0.0550832691186415,0.0538882259205647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0550832691186415,NA,NA,NA,NA
"W70",8,789,"ABBA",1987,NA,"ALIVE","NF","","","DEAD","",1998,15.5,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"2",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",10.9945074844067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9945074844067,NA,NA,NA,NA,0.108370752805391,0.100415963727534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108370752805391,NA,NA,NA,NA
"W70",8,790,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,9.4,NA,NA,"",10.4,"",NA,NA,"",NA,"",NA,"",13,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",7.38629627474446,8.06437483065188,NA,9.58796913696431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38629627474446,8.06437483065188,NA,9.58796913696431,NA,0.0258103831023705,0.0265884891310407,0.0346714651821296,0.035062345553172,NA,NA,0.0653901559136592,0.0632475972353598,NA,NA,NA,NA,NA,NA,NA,0.0258103831023705,0.0346714651821296,NA,0.0653901559136592,NA
"W70",8,998,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,15.4,NA,NA,"",18.8,"",NA,NA,"",NA,"",NA,"",18.8,"",NA,NA,"",NA,"","",NA,"",NA,1.4,348,1,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",10.9466999366573,12.3577390379669,NA,11.698255090751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9466999366573,12.3577390379669,NA,11.698255090751,NA,0.106448838684775,0.0987809250203202,0.182354679179106,0.161951863306445,NA,NA,0.170955980291951,0.155158156146949,NA,NA,NA,NA,NA,NA,NA,0.106448838684775,0.182354679179106,NA,0.170955980291951,NA
"W70",8,8513,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.46679290038666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46679290038666,NA,NA,NA,NA,NA,NA,NA,0.00444153547938989,0.00482924548390461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00444153547938989,NA
"W70",8,8514,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.1,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.53882184995303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53882184995303,NA,NA,NA,NA,NA,NA,NA,0.00468810777271008,0.00509762838406298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00468810777271008,NA
"W70",8,8515,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.3,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.68317065147415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68317065147415,NA,NA,NA,NA,NA,NA,NA,0.00520973916147738,0.00566316489077214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00520973916147738,NA
"W70",8,8516,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.2,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.61095320775071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61095320775071,NA,NA,NA,NA,NA,NA,NA,0.00494411385438249,0.00537555538293904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00494411385438249,NA
"W70",8,8517,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.4,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.75545803668249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75545803668249,NA,NA,NA,NA,NA,NA,NA,0.00548516495194839,0.00596058911122581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00548516495194839,NA
"W70",8,8518,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.46679290038666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46679290038666,NA,NA,NA,NA,NA,NA,NA,0.00444153547938989,0.00482924548390461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00444153547938989,NA
"W70",8,8733,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.9,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,5.11739250840559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11739250840559,NA,NA,NA,NA,NA,NA,NA,0.00701561446817262,0.00759944345823263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00701561446817262,NA
"W70",8,8734,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.2,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.61095320775071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61095320775071,NA,NA,NA,NA,NA,NA,NA,0.00494411385438249,0.00537555538293904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00494411385438249,NA
"W70",8,8737,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.4,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.75545803668249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75545803668249,NA,NA,NA,NA,NA,NA,NA,0.00548516495194839,0.00596058911122581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00548516495194839,NA
"W70",8,8743,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.5,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.82779940524853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82779940524853,NA,NA,NA,NA,NA,NA,NA,0.00577057360822621,0.00626796038581026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00577057360822621,NA
"W70",8,8744,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.6,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.9001789933743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9001789933743,NA,NA,NA,NA,NA,NA,NA,0.00606614594087533,0.00658540806899713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00606614594087533,NA
"W70",8,8745,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",6.3,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,5.40662621809042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40662621809042,NA,NA,NA,NA,NA,NA,NA,0.00843446206385416,0.00909981818888846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00843446206385416,NA
"W70",8,8750,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.6,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,4.9001789933743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9001789933743,NA,NA,NA,NA,NA,NA,NA,0.00606614594087533,0.00658540806899713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00606614594087533,NA
"W70",8,8773,"ABBA",2010,2010,"","","","","ALIVE","",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",5.9,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,NA,NA,5.11739250840559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11739250840559,NA,NA,NA,NA,NA,NA,NA,0.00701561446817262,0.00759944345823263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00701561446817262,NA
"W70",8,98373,"ABBA",1998,1998,"","ALIVE","","","ALIVE","",NA,NA,NA,NA,"",5.3,"",NA,NA,"",NA,"",NA,"",7.2,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",49,"PLAN",TRUE,"",6,80,"MOSS","OXMO","DRSP/DRIN","RIGL","","",NA,NA,"",307,985,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",NA,4.47115834666596,NA,6.0514418022567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47115834666596,NA,6.0514418022567,NA,NA,NA,0.00501345926574869,0.00543094309460657,NA,NA,0.012316916814374,0.0131280445179908,NA,NA,NA,NA,NA,NA,NA,NA,0.00501345926574869,NA,0.012316916814374,NA
"W70",9,228,"BECO",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,17.1,NA,NA,"",20,"",NA,NA,"",NA,"",NA,"",22.4,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",55,"CONV",TRUE,"",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",11.1838263821473,11.8213699130837,NA,12.2398511066715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1838263821473,11.8213699130837,NA,12.2398511066715,NA,NA,0.121427724273501,NA,0.173464115652806,NA,NA,NA,0.223532120500037,NA,NA,0.143477545354835,0.203354113964785,NA,0.260774100111036,NA,0.143477545354835,0.203354113964785,NA,0.260774100111036,NA
"W70",9,236,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,10.4,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"",13.4,"CA",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",55,"CONV",TRUE,"2",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",7.95640733205692,NA,NA,9.61961524582286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95640733205692,NA,NA,9.61961524582286,NA,0.0341894441587757,0.0346662442852706,NA,NA,NA,NA,0.0697342608993927,0.0673808732009597,NA,NA,NA,NA,NA,NA,NA,0.0341894441587757,NA,NA,0.0697342608993927,NA
"W70",9,237,"ABBA",1987,NA,"ALIVE","ALIVE","","","DEAD","",2010,16.2,NA,NA,"",17,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,1.09,180,1,"M","W",55,"CONV",TRUE,"",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",11.038939803755,11.3617389150261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.038939803755,11.3617389150261,NA,NA,NA,0.118882578903017,0.110043309799262,0.135272798509023,0.12398281841721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118882578903017,0.135272798509023,NA,NA,NA
"W70",9,238,"ABBA",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,7.7,NA,NA,"",8.6,"",NA,NA,"",NA,"",NA,"",10.2,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",55,"CONV",TRUE,"",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",6.13973063693602,6.76253109020669,NA,7.98722174823573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13973063693602,6.76253109020669,NA,7.98722174823573,NA,0.0143327824770044,0.0152063744823369,0.0197224237099576,0.0206314312550332,NA,NA,0.0330038657907498,0.0334546565909577,NA,NA,NA,NA,NA,NA,NA,0.0143327824770044,0.0197224237099576,NA,0.0330038657907498,NA
"W70",9,252,"BECO",1987,NA,"ALIVE","ALIVE","","","ALIVE","",NA,8.2,NA,NA,"",9.2,"",NA,NA,"",NA,"",NA,"",10.1,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",55,"CONV",TRUE,"",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",7.83842366100829,8.35584668892556,NA,8.78450526604016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83842366100829,8.35584668892556,NA,8.78450526604016,NA,NA,0.0209050141797647,NA,0.0277588877643447,NA,NA,NA,0.0348703040181655,NA,NA,0.0254258047566748,0.0338079842746464,NA,0.0423814163459786,NA,0.0254258047566748,0.0338079842746464,NA,0.0423814163459786,NA
"W70",9,255,"ABBA",1987,NA,"DEAD","DEAD","","","","",1987,15.8,NA,4,"",NA,"",NA,NA,"",NA,"",NA,"",NA,"",NA,NA,"",NA,"","",NA,"",NA,NA,NA,NA,"M","W",55,"CONV",TRUE,"2",NA,40,"OXMO","ASSPP","MOSS","SACA","","",27,52,"",302,1020,"H",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"","","H","",10.8684208873481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8684208873481,NA,NA,NA,NA,0.111109634400301,0.103385565743979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111109634400301,NA,NA,NA,NA
